symbol,code,name,trade,pricechange,changepercent,buy,sell,settlement,open,high,low,volume,amount,ticktime,per,per_d,nta,pb,mktcap,nmc,turnoverratio,favor,guba
sh600080,600080,金花股份,10.860,-0.020,-0.184,10.860,10.870,10.880,10.850,10.900,10.700,2414378,26026702,15:00:00,62.022,62.884,4.6947,2.313,405371.52951,331551.316992,0.79083,,
sh600081,600081,东风科技,10.830,0.050,0.464,10.830,10.840,10.780,10.750,10.840,10.730,1139800,12296463,15:00:00,24.386,22.647,4.1478,2.611,339585.48,339585.48,0.3635,,
sh600082,600082,海泰发展,5.600,-0.060,-1.060,5.580,5.600,5.660,5.640,5.740,5.550,3390400,19023971,15:00:00,253.394,93.802,2.6259,2.133,361824.86256,354223.40912,0.536,,
sh600083,600083,博信股份,19.750,-0.330,-1.643,19.760,19.780,20.080,20.080,20.080,19.690,843490,16690493,15:00:00,539.617,304.314,0.3053,64.69,454250,450286.81885,0.36996,,
sh600084,600084,中葡股份,7.520,0.000,0.000,0.000,0.000,7.520,0.000,0.000,0.000,0,0,15:00:00,-94,-86.536,2.0588,3.653,845042.57616,845042.57616,0,,
sh600085,600085,同仁堂,40.800,0.390,0.965,40.790,40.800,40.410,40.400,40.980,40.180,8279887,336599910,15:00:00,54.987,53.783,6.3372,6.438,5595598.66896,5595598.66896,0.60372,,
sh600086,600086,东方金钰,10.040,0.000,0.000,0.000,0.000,10.040,0.000,0.000,0.000,0,0,15:00:00,58.645,57.867,2.4768,4.054,1355400,1061072.396064,0,,
sh600088,600088,中视传媒,14.640,-0.330,-2.204,14.580,14.700,14.970,14.730,14.950,14.460,4298791,63039234,15:00:00,59.032,85.464,3.3647,4.351,485201.808,485201.808,1.29707,,
sh600089,600089,特变电工,8.270,-0.040,-0.481,8.260,8.270,8.310,8.330,8.330,8.210,10375445,85683091,15:00:00,13.522,14.763,7.6249,1.085,3071893.806503,3071736.676503,0.27934,,
sh600090,600090,同济堂,7.800,0.010,0.128,7.790,7.800,7.790,7.770,7.820,7.690,9824335,76046784,15:00:00,21.667,21.721,4.1369,1.885,1122937.0971,548103.64362,1.39809,,
sh600091,600091,ST明科,4.630,0.000,0.000,4.630,4.640,4.630,4.630,4.640,4.600,733800,3391251,15:00:00,463,-127.901,2.0373,2.273,202521.998612,155811.538,0.21805,,
sh600093,600093,易见股份,13.870,-0.100,-0.716,13.860,13.870,13.970,14.000,14.050,13.700,8842691,122260594,15:00:00,19,18.55,6.1385,2.26,1556834.6825,447234.6825,2.74237,,
sh600094,600094,大名城,6.420,-0.030,-0.465,6.420,6.430,6.450,6.420,6.450,6.400,1817281,11655968,15:00:00,11.255,13.57,4.8091,1.335,1589158.686594,1461580.385604,0.07982,,
sh600095,600095,哈高科,5.400,0.000,0.000,5.390,5.400,5.400,5.410,5.430,5.350,4413221,23775211,15:00:00,93.103,83.462,2.0216,2.671,195082.3251,195082.3251,1.22161,,
sh600096,600096,云天化,7.160,-0.040,-0.556,7.150,7.160,7.200,7.130,7.180,7.050,8331375,59352452,15:00:00,46.859,42.417,2.8089,2.549,946107.462808,803445.1158,0.74246,,
sh600097,600097,开创国际,13.240,-0.100,-0.750,13.220,13.240,13.340,13.320,13.340,13.170,477004,6309917,15:00:00,25.961,21.013,6.1523,2.152,319000.004116,268239.620924,0.23544,,
sh600098,600098,广州发展,6.980,-0.040,-0.570,6.970,6.980,7.020,7.010,7.010,6.950,2593451,18085850,15:00:00,28.043,25.281,5.9101,1.181,1902885.197484,1902885.197484,0.09513,,
sh600099,600099,林海股份,8.830,0.090,1.030,8.820,8.830,8.740,8.680,8.890,8.620,2096040,18471778,15:00:00,1003.409,1379.688,2.1478,4.111,193482.96,193482.96,0.95657,,
sh600100,600100,同方股份,11.110,0.030,0.271,11.100,11.110,11.080,11.060,11.120,10.980,13216443,146076679,15:00:00,317.429,221.315,7.1433,1.555,3292891.734561,3292891.734561,0.44591,,
sh600101,600101,明星电力,8.280,0.040,0.485,8.270,8.280,8.240,8.240,8.380,8.200,1922501,15929380,15:00:00,27.6,26.701,6.5000,1.274,268420.192956,268420.192956,0.59304,,
sh600103,600103,青山纸业,3.580,0.000,0.000,3.580,3.590,3.580,3.580,3.590,3.550,4994001,17829253,15:00:00,60.269,47.797,1.8886,1.896,634986.74979,380139.2928,0.47032,,
sh600104,600104,上汽集团,34.770,0.270,0.783,34.760,34.770,34.500,34.700,34.940,34.580,9952379,346407778,15:00:00,11.751,11.329,20.0576,1.734,40623395.166105,39997436.043789,0.08652,,
sh600105,600105,永鼎股份,4.650,0.050,1.087,4.650,4.660,4.600,4.600,4.660,4.500,10239909,46852510,15:00:00,15,16.018,2.7975,1.662,582673.3743,460574.1672,1.03383,,
sh600106,600106,重庆路桥,3.980,-0.010,-0.251,3.970,3.980,3.990,3.990,3.990,3.960,3520897,13980867,15:00:00,14.214,13.965,3.5926,1.108,397409.4476,397409.4476,0.35261,,
sh600107,600107,美尔雅,11.080,-0.050,-0.449,11.070,11.100,11.130,11.120,11.180,10.880,1050800,11617535,15:00:00,865.625,1035.514,1.5284,7.249,398880,398880,0.29189,,
sh600108,600108,亚盛集团,3.590,0.010,0.279,3.580,3.590,3.580,3.570,3.590,3.550,9416479,33608713,15:00:00,71.372,67.103,2.4311,1.477,698942.528439,698942.528439,0.48366,,
sh600109,600109,国金证券,8.500,-0.060,-0.701,8.500,8.510,8.560,8.560,8.570,8.410,16670761,141338361,15:00:00,21.411,21.64,6.3116,1.347,2570705.4135,2570705.4135,0.55122,,
sh600110,600110,诺德股份,7.240,-0.050,-0.686,7.230,7.240,7.290,7.240,7.290,7.200,10622943,76817553,15:00:00,43.826,46.68,1.8180,3.982,832825.958228,832825.958228,0.92348,,
sh600111,600111,北方稀土,12.740,-0.060,-0.469,12.740,12.750,12.800,12.820,12.830,12.610,23908458,303224062,15:00:00,115.294,106.167,2.4585,5.182,4628526.084,4628526.084,0.65808,,
sh600112,600112,天成控股,4.540,0.040,0.889,4.530,4.540,4.500,4.520,4.550,4.490,7605220,34297422,15:00:00,117.01,-83.303,2.3994,1.892,231179.000084,231179.000084,1.49355,,
sh600113,600113,浙江东日,10.790,-0.010,-0.093,10.790,10.800,10.800,10.720,10.870,10.600,10509147,112845892,15:00:00,35.967,34.84,2.1344,5.055,343769.4,343769.4,3.29854,,
sh600114,600114,东睦股份,10.810,-0.020,-0.185,10.820,10.830,10.830,10.780,10.900,10.660,3645855,39344906,15:00:00,15.014,14.826,6.0702,1.781,698103.877201,674001.685001,0.58474,,
sh600115,600115,东方航空,7.450,-0.050,-0.667,7.460,7.470,7.500,7.470,7.570,7.340,37836526,281685363,15:00:00,16.967,19.533,3.8282,1.946,10778351.33309,7307321.83309,0.38575,,
sh600116,600116,三峡水利,8.160,0.050,0.617,8.160,8.170,8.110,8.150,8.190,8.070,5244600,42656596,15:00:00,23.314,25.193,2.7930,2.922,810292.489632,810292.489632,0.52815,,
sh600117,600117,西宁特钢,4.640,-0.060,-1.277,4.640,4.650,4.700,4.640,4.670,4.610,6953878,32218899,15:00:00,77.333,80.556,3.0107,1.541,484934.868928,343925.732928,0.93817,,
sh600118,600118,中国卫星,23.080,0.090,0.392,23.100,23.110,22.990,22.960,23.100,22.800,4936930,113135843,15:00:00,65.943,66.322,4.4383,5.2,2729184.92358,2729184.92358,0.4175,,
sh600119,600119,长江投资,11.240,0.000,0.000,11.240,11.250,11.240,11.240,11.250,11.110,2958111,33065915,15:00:00,-37.467,-33.502,2.0584,5.461,345517.6,345517.6,0.9623,,
sh600120,600120,浙江东方,21.690,0.410,1.927,21.700,21.710,21.280,21.300,21.760,21.230,5680531,122810046,15:00:00,19.718,20.712,15.1690,1.43,1458882.902025,1096371.921726,1.1238,,
sh600121,600121,郑州煤电,4.270,0.020,0.471,4.270,4.280,4.250,4.250,4.280,4.240,4045623,17211834,15:00:00,6.909,9.83,3.3781,1.264,433551.616855,433551.616855,0.39845,,
sh600122,600122,宏图高科,8.190,-0.030,-0.365,8.170,8.180,8.220,8.220,8.270,8.150,7535014,61757678,15:00:00,15.541,15.786,7.3952,1.107,948410.47665,948410.47665,0.65069,,
sh600123,600123,兰花科创,7.500,-0.010,-0.133,7.490,7.500,7.510,7.540,7.560,7.450,6559572,49183806,15:00:00,10.962,11.381,8.4243,0.89,856800,856800,0.57419,,
sh600125,600125,铁龙物流,9.070,0.460,5.343,9.050,9.060,8.610,8.610,9.130,8.570,53547874,477987007,15:00:00,35.85,31.914,4.1309,2.196,1184108.339718,1184108.339718,4.10165,,
sh600126,600126,杭钢股份,6.360,-0.010,-0.157,6.360,6.370,6.370,6.360,6.400,6.340,3051800,19440281,15:00:00,9.217,7.898,6.5670,0.968,1652224.812816,589563.083916,0.32922,,
sh600127,600127,金健米业,4.180,0.060,1.456,4.170,4.180,4.120,4.110,4.200,4.090,5569029,23148938,15:00:00,244.444,230.939,1.1836,3.532,268265.385124,268265.385124,0.86774,,
sh600128,600128,弘业股份,8.550,0.040,0.470,8.550,8.560,8.510,8.450,8.560,8.420,1549509,13169249,15:00:00,172.032,-585.616,5.4868,1.558,210986.2125,210986.2125,0.62792,,
sh600129,600129,太极集团,15.710,0.050,0.319,15.700,15.710,15.660,15.610,15.920,15.500,2360526,37087352,15:00:00,68.304,64.044,5.6942,2.759,874875.358824,670650.474,0.55295,,
sh600130,600130,波导股份,6.580,0.120,1.858,6.560,6.570,6.460,6.470,6.630,6.380,8078000,52361748,15:00:00,-32.9,-36.842,1.1064,5.947,505344,505344,1.05182,,
sh600131,600131,岷江水电,6.140,0.030,0.491,6.130,6.140,6.110,6.130,6.150,6.070,2144752,13130343,15:00:00,38.375,27.06,2.3558,2.606,309532.84517,244026.995242,0.53964,,
sh600132,600132,重庆啤酒,30.460,0.480,1.601,30.450,30.470,29.980,29.900,31.080,29.730,5378671,164184364,15:00:00,44.794,41.307,2.5605,11.896,1474176.269108,1474176.269108,1.11136,,
sh600133,600133,东湖高新,9.530,0.000,0.000,0.000,0.000,9.530,0.000,0.000,0.000,0,0,15:00:00,6.62,25.252,5.0604,1.883,691667.883513,512665.315995,0,,
sh600135,600135,乐凯胶片,9.400,0.000,0.000,9.400,9.410,9.400,9.400,9.440,9.300,3895902,36494439,15:00:00,59.194,69.733,4.5712,2.056,350612.2309,350612.2309,1.0445,,
sh600136,600136,当代明诚,18.270,0.100,0.550,18.270,18.280,18.170,18.020,18.500,17.760,8297098,151040336,15:00:00,70.269,48.655,5.2650,3.47,890081.853822,629054.983872,2.40977,,
sh600137,600137,浪莎股份,19.890,-0.100,-0.500,19.870,19.880,19.990,19.920,20.020,19.700,973900,19311870,15:00:00,84.28,80.624,4.9501,4.018,193365.782532,193365.782532,1.00177,,
sh600138,600138,中青旅,21.060,-0.560,-2.590,21.000,21.020,21.620,21.400,21.510,20.830,11559719,244465557,15:00:00,26.658,26.11,7.8582,2.68,1524407.04,1524407.04,1.597,,
sh600139,600139,西部资源,5.460,-0.010,-0.183,5.450,5.460,5.470,5.450,5.550,5.400,4016323,21939727,15:00:00,-6.03,-6.08,0.5800,9.414,361392.217368,361392.217368,0.6068,,
sh600141,600141,兴发集团,18.580,0.320,1.753,18.570,18.600,18.260,18.260,18.950,18.090,24529052,454037583,15:00:00,35.411,26.811,10.7878,1.722,1125918.314734,930339.369028,4.89875,,
sh600143,600143,金发科技,5.760,-0.010,-0.173,5.760,5.770,5.770,5.770,5.790,5.710,4579796,26326933,15:00:00,28.557,25.806,3.7156,1.55,1564868.036736,1474560,0.1789,,
sh600145,600145,*ST新亿,1.870,0.000,0.000,0.000,0.000,1.870,0.000,0.000,0.000,0,0,15:00:00,271.014,301.613,0.4189,4.464,278835.77106,278835.77106,0,,
sh600146,600146,商赢环球,26.880,-0.130,-0.481,26.780,26.790,27.010,26.980,27.070,26.450,2030777,54159615,15:00:00,59.733,59.103,6.4869,4.144,1263279.36,537600,1.01539,,
sh600148,600148,长春一东,19.400,0.000,0.000,0.000,0.000,19.400,0.000,0.000,0.000,0,0,15:00:00,149.231,128.647,2.9016,6.686,274541.913,274541.913,0,,
sh600149,600149,ST坊展,8.040,0.030,0.375,8.030,8.040,8.010,7.990,8.070,7.950,3096703,24836615,15:00:00,150,154.023,0.5298,15.176,305648.64,305648.64,0.81458,,
sh600150,600150,*ST船舶,13.480,-0.140,-1.028,13.480,13.490,13.620,13.570,13.620,13.380,8062922,108615717,15:00:00,-8.072,-8.616,10.6501,1.266,1857702.522104,1857702.522104,0.58507,,
sh600151,600151,航天机电,5.480,-0.060,-1.083,5.470,5.480,5.540,5.520,5.550,5.420,9155352,49973392,15:00:00,-25.429,-24.707,3.8976,1.406,785970.253276,761005.258396,0.65928,,
sh600152,600152,维科精华,5.960,0.090,1.533,5.950,5.960,5.870,5.860,5.980,5.830,2905687,17162257,15:00:00,133.036,55.701,3.1066,1.918,262633.805212,174922.5432,0.99003,,
sh600153,600153,建发股份,11.550,-0.020,-0.173,11.550,11.560,11.570,11.550,11.650,11.420,8615227,99104226,15:00:00,9.872,9.383,8.5275,1.354,3274656.61215,3274656.61215,0.30387,,
sh600155,600155,宝硕股份,8.970,0.040,0.448,8.960,8.970,8.930,8.900,8.970,8.870,5334433,47686069,15:00:00,112.125,106.913,8.6118,1.042,1560382.313256,1012033.247121,0.47281,,
sh600156,600156,华升股份,4.350,0.010,0.230,4.360,4.370,4.340,4.350,4.370,4.310,1020400,4435945,15:00:00,-20.204,-21.261,1.5201,2.862,174918.15537,174918.15537,0.25376,,
sh600157,600157,永泰能源,2.300,-0.050,-2.128,2.300,2.310,2.350,2.330,2.340,2.280,78524892,181041580,15:00:00,47.423,28.395,1.9945,1.153,2857932.92498,2857932.92498,0.63195,,
sh600158,600158,中体产业,11.640,0.000,0.000,0.000,0.000,11.640,0.000,0.000,0.000,0,0,15:00:00,168.94,163.254,1.9192,6.065,982107.974172,765324.636288,0,,
sh600159,600159,大龙地产,3.440,-0.030,-0.865,3.430,3.440,3.470,3.480,3.490,3.370,5022277,17210353,15:00:00,114.667,223.377,2.6362,1.305,285521.111808,285521.111808,0.60509,,
sh600160,600160,巨化股份,12.310,-0.140,-1.125,12.300,12.310,12.450,12.370,12.400,12.160,38373443,471119914,15:00:00,27.977,22.057,5.3340,2.308,2599461.132823,2517319.299655,1.87651,,
sh600161,600161,天坛生物,30.300,0.500,1.678,30.280,30.300,29.800,29.710,30.510,29.690,8235731,248970189,15:00:00,17.216,16.443,4.7093,6.434,2030423.99184,2030423.99184,1.22902,,
sh600162,600162,香江控股,3.080,0.000,0.000,3.070,3.080,3.080,3.080,3.090,3.060,7345999,22571789,15:00:00,12.618,14.59,1.5029,2.049,1047406.798592,731302.62744,0.30939,,
sh600163,600163,中闽能源,3.820,-0.010,-0.261,3.810,3.820,3.830,3.830,3.830,3.790,2347782,8945702,15:00:00,24.805,22.563,1.8002,2.122,381795.71786,381795.71786,0.2349,,
sh600165,600165,新日恒力,16.510,0.000,0.000,0.000,0.000,16.510,0.000,0.000,0.000,0,0,15:00:00,294.821,222.507,1.2604,13.099,1130743.112525,1130743.112525,0,,
sh600166,600166,福田汽车,2.280,-0.010,-0.437,2.280,2.290,2.290,2.280,2.290,2.270,19877062,45301973,15:00:00,114,-26.267,2.7556,0.827,1520789.93412,1520789.93412,0.298,,
