symbol,code,name,trade,pricechange,changepercent,buy,sell,settlement,open,high,low,volume,amount,ticktime,per,per_d,nta,pb,mktcap,nmc,turnoverratio,favor,guba
sh600064,600064,南京高科,14.400,0.090,0.629,14.400,14.420,14.310,14.300,14.420,14.230,3296964,47227822,15:00:00,11.755,10.811,13.6401,1.056,1112361.1992,1112361.1992,0.42681,,
sh600066,600066,宇通客车,21.920,-0.040,-0.182,21.920,21.930,21.960,22.100,22.250,21.630,5293225,115798279,15:00:00,15.546,15.616,6.6825,3.28,4852954.776816,4852954.776816,0.23909,,
sh600067,600067,冠城大通,5.090,0.000,0.000,5.080,5.090,5.090,5.090,5.130,5.040,3114894,15824389,15:00:00,12.725,28.091,4.8421,1.051,759484.359025,759484.359025,0.20876,,
sh600068,600068,葛洲坝,8.060,0.110,1.384,8.050,8.060,7.950,8.000,8.070,7.950,24421051,195649508,15:00:00,9.036,7.905,5.5117,1.462,3711450.594072,3711450.594072,0.53034,,
sh600069,600069,银鸽投资,8.180,0.020,0.245,8.170,8.180,8.160,8.290,8.290,8.120,6153364,50299384,15:00:00,204.5,114.086,1.6930,4.832,1021766.218826,675156.049792,0.74552,,
sh600070,600070,浙江富润,9.290,0.070,0.759,9.270,9.290,9.220,9.150,9.350,9.140,910842,8424231,15:00:00,29.031,37.056,4.6308,2.006,484887.943622,373010.322332,0.22685,,
sh600071,600071,凤凰光学,16.190,0.170,1.061,16.180,16.190,16.020,16.140,16.230,15.990,358634,5791093,15:00:00,115.643,105.61,1.7743,9.125,384467.906264,384467.906264,0.15102,,
sh600072,600072,中船科技,11.930,0.010,0.084,11.930,11.940,11.920,11.750,12.050,11.690,5185431,61534713,15:00:00,290.976,229.423,4.9761,2.397,878346.110419,716729.07261,0.86312,,
sh600073,600073,上海梅林,7.220,0.250,3.587,7.210,7.220,6.970,6.970,7.300,6.970,12064369,86554572,15:00:00,24.067,25.823,3.9424,1.831,677040.678784,677040.678784,1.28655,,
sh600074,600074,*ST保千,1.440,0.010,0.699,1.430,1.440,1.430,1.410,1.440,1.410,18577586,26455749,15:00:00,-0.454,-0.438,-1.4259,-1.01,351055.591056,147751.651008,1.81059,,
sh600075,600075,新疆天业,6.760,0.080,1.198,6.750,6.760,6.680,6.690,6.770,6.650,3362331,22569865,15:00:00,12.291,12.185,4.6243,1.462,657425.109952,562702.182328,0.40393,,
sh600076,600076,康欣新材,6.350,0.000,0.000,0.000,0.000,6.350,0.000,0.000,0.000,0,0,15:00:00,14.08,13.301,3.4123,1.861,656757.721915,477757.894495,0,,
sh600077,600077,宋都股份,3.470,0.010,0.289,3.460,3.480,3.460,3.460,3.490,3.440,4512900,15646458,15:00:00,28.917,25.896,2.7964,1.241,465022.447122,465022.447122,0.33675,,
sh600078,600078,澄星股份,4.300,0.050,1.177,4.290,4.300,4.250,4.270,4.310,4.190,2743701,11691215,15:00:00,47.778,57.105,2.8380,1.515,284906.33023,284906.33023,0.4141,,
sh600079,600079,人福医药,15.410,0.320,2.121,15.400,15.410,15.090,15.600,15.800,15.300,30535299,473043239,15:00:00,10.072,10.683,8.6264,1.786,2086058.329382,1981801.604542,2.37435,,
sh600080,600080,金花股份,10.890,-0.010,-0.092,10.850,10.880,10.900,10.810,10.950,10.760,2882023,31324872,15:00:00,62.193,63.057,4.6947,2.32,406491.340365,332467.204608,0.94401,,
sh600081,600081,东风科技,10.780,0.050,0.466,10.780,10.790,10.730,10.800,10.800,10.690,639877,6878635,15:00:00,24.274,22.543,4.1478,2.599,338017.68,338017.68,0.20407,,
sh600082,600082,海泰发展,5.660,0.020,0.355,5.650,5.660,5.640,5.660,5.670,5.600,1921800,10826404,15:00:00,256.109,94.807,2.6259,2.155,365701.557516,358018.659932,0.30382,,
sh600083,600083,博信股份,20.130,-0.800,-3.822,20.030,20.040,20.930,20.800,20.800,18.850,2966540,59257038,15:00:00,550,310.169,0.3053,65.935,462990,458950.565238,1.30115,,
sh600084,600084,中葡股份,7.520,0.000,0.000,0.000,0.000,7.520,0.000,0.000,0.000,0,0,15:00:00,-94,-86.536,2.0588,3.653,845042.57616,845042.57616,0,,
sh600085,600085,同仁堂,40.710,2.790,7.358,40.720,40.730,37.920,38.050,40.880,38.020,18616440,735551141,15:00:00,54.865,53.665,6.3372,6.424,5583255.436602,5583255.436602,1.35741,,
sh600086,600086,东方金钰,10.040,0.000,0.000,0.000,0.000,10.040,0.000,0.000,0.000,0,0,15:00:00,58.645,57.867,2.4768,4.054,1355400,1061072.396064,0,,
sh600088,600088,中视传媒,14.320,0.290,2.067,14.330,14.340,14.030,14.040,14.340,13.900,3316379,46827659,15:00:00,57.742,83.596,3.3647,4.256,474596.304,474596.304,1.00065,,
sh600089,600089,特变电工,8.170,0.080,0.989,8.160,8.170,8.090,8.120,8.180,8.080,12830720,104198372,15:00:00,13.358,14.584,7.6249,1.071,3034748.778613,3034593.548613,0.34544,,
sh600090,600090,同济堂,8.480,0.020,0.236,8.470,8.480,8.460,8.460,8.510,8.370,2968575,25041711,15:00:00,23.556,23.615,4.1369,2.05,1220834.17736,595887.038192,0.42245,,
sh600091,600091,ST明科,4.580,0.000,0.000,4.580,4.590,4.580,4.580,4.600,4.530,897100,4091009,15:00:00,458,-126.519,2.0373,2.248,200334.935992,154128.908,0.26658,,
sh600093,600093,易见股份,13.890,0.100,0.725,13.890,13.900,13.790,13.710,13.990,13.490,11076519,151579389,15:00:00,19.027,18.577,6.1385,2.263,1559079.5775,447879.5775,3.43514,,
sh600094,600094,大名城,6.470,-0.030,-0.462,6.470,6.480,6.500,6.490,6.490,6.410,2875808,18556935,15:00:00,11.343,13.676,4.8091,1.345,1601535.311879,1472963.410414,0.12632,,
sh600095,600095,哈高科,5.340,0.060,1.136,5.330,5.340,5.280,5.250,5.340,5.230,4980600,26291436,15:00:00,92.069,82.535,2.0216,2.641,192914.74371,192914.74371,1.37866,,
sh600096,600096,云天化,6.530,0.060,0.927,6.530,6.540,6.470,6.470,6.560,6.450,4586215,29876984,15:00:00,42.736,38.685,2.8089,2.325,862860.577114,732750.92265,0.40871,,
sh600097,600097,开创国际,13.330,0.380,2.934,13.320,13.330,12.950,12.820,13.350,12.810,1052894,13845417,15:00:00,26.137,21.155,6.1523,2.167,321168.433147,270063.002033,0.5197,,
sh600098,600098,广州发展,6.850,0.030,0.440,6.850,6.860,6.820,6.810,6.890,6.750,3926939,26741732,15:00:00,27.521,24.81,5.9101,1.159,1867444.64223,1867444.64223,0.14404,,
sh600099,600099,林海股份,8.690,0.380,4.573,8.710,8.720,8.310,8.300,8.850,8.270,2327348,19952501,15:00:00,987.5,1357.812,2.1478,4.046,190415.28,190415.28,1.06213,,
sh600100,600100,同方股份,11.100,0.100,0.909,11.100,11.110,11.000,11.000,11.110,10.960,14674466,162125472,15:00:00,317.143,221.116,7.1433,1.554,3289927.83561,3289927.83561,0.49511,,
sh600101,600101,明星电力,8.150,0.060,0.742,8.130,8.150,8.090,8.130,8.150,8.070,974500,7902375,15:00:00,27.167,26.282,6.5000,1.254,264205.866255,264205.866255,0.30061,,
sh600103,600103,青山纸业,3.600,0.020,0.559,3.590,3.600,3.580,3.600,3.600,3.570,4132290,14804119,15:00:00,60.606,48.064,1.8886,1.906,638534.1618,382262.976,0.38916,,
sh600104,600104,上汽集团,35.010,-0.190,-0.540,35.020,35.030,35.200,35.340,35.550,34.800,17802986,623364395,15:00:00,11.832,11.408,20.0576,1.745,40903798.238865,40273518.432357,0.15476,,
sh600105,600105,永鼎股份,6.120,0.150,2.513,6.110,6.120,5.970,6.040,6.130,6.020,5541365,33667759,15:00:00,19.742,21.082,2.7975,2.188,589902.572304,466288.486704,0.7273,,
sh600106,600106,重庆路桥,3.930,0.010,0.255,3.920,3.930,3.920,3.910,3.930,3.890,2348469,9175070,15:00:00,14.036,13.789,3.5926,1.094,392416.8666,392416.8666,0.2352,,
sh600107,600107,美尔雅,11.280,0.230,2.081,11.230,11.290,11.050,10.990,11.310,10.910,2653617,29503832,15:00:00,881.25,1054.206,1.5284,7.38,406080,406080,0.73712,,
sh600108,600108,亚盛集团,3.570,0.040,1.133,3.560,3.570,3.530,3.560,3.570,3.530,5627600,19978719,15:00:00,70.974,66.729,2.4311,1.468,695048.698197,695048.698197,0.28905,,
sh600109,600109,国金证券,8.520,0.080,0.948,8.510,8.520,8.440,8.480,8.530,8.350,17358434,146606727,15:00:00,21.461,21.69,6.3116,1.35,2576754.13212,2576754.13212,0.57395,,
sh600110,600110,诺德股份,7.340,0.360,5.158,7.340,7.350,6.980,6.980,7.680,6.980,43296693,320432072,15:00:00,44.431,47.324,1.8180,4.037,844329.079198,844329.079198,3.76391,,
sh600111,600111,北方稀土,12.990,-0.030,-0.230,12.980,12.990,13.020,13.110,13.120,12.850,28125811,364181005,15:00:00,117.557,108.25,2.4585,5.284,4719352.734,4719352.734,0.77416,,
sh600112,600112,天成控股,4.500,0.040,0.897,4.490,4.500,4.460,4.440,4.510,4.380,9743100,43295768,15:00:00,115.979,-82.569,2.3994,1.875,229142.1807,229142.1807,1.91339,,
sh600113,600113,浙江东日,10.470,0.100,0.964,10.470,10.480,10.370,10.370,10.510,10.130,5917464,61287950,15:00:00,34.9,33.807,2.1344,4.905,333574.2,333574.2,1.85733,,
sh600114,600114,东睦股份,10.910,0.000,0.000,10.910,10.920,10.910,10.980,10.990,10.680,3380662,36545732,15:00:00,15.153,14.964,6.0702,1.797,704561.822411,680236.668211,0.54221,,
sh600115,600115,东方航空,7.830,-0.030,-0.382,7.810,7.820,7.860,7.940,7.950,7.680,36567687,285282059,15:00:00,17.832,20.53,3.8282,2.045,11328119.589006,7680044.289006,0.37282,,
sh600116,600116,三峡水利,8.040,-0.030,-0.372,8.040,8.050,8.070,8.080,8.080,7.930,4557403,36448935,15:00:00,22.971,24.822,2.7930,2.879,798376.423608,798376.423608,0.45895,,
sh600117,600117,西宁特钢,4.550,0.010,0.220,4.550,4.560,4.540,4.530,4.560,4.490,3915160,17700521,15:00:00,75.833,78.993,3.0107,1.511,475528.80466,337254.75966,0.52821,,
sh600118,600118,中国卫星,22.980,0.890,4.029,22.980,22.990,22.090,22.200,23.440,22.200,12696909,291981646,15:00:00,65.657,66.034,4.4383,5.178,2717360.03223,2717360.03223,1.07374,,
sh600119,600119,长江投资,10.990,0.000,0.000,10.980,11.000,10.990,11.070,11.070,10.850,2630509,28843032,15:00:00,-36.633,-32.757,2.0584,5.339,337832.6,337832.6,0.85573,,
sh600120,600120,浙江东方,21.350,0.120,0.565,21.360,21.370,21.230,21.250,21.380,21.030,2752451,58366607,15:00:00,19.409,20.388,15.1690,1.407,1436014.290375,1079185.82429,0.54453,,
sh600121,600121,郑州煤电,4.200,0.000,0.000,4.200,4.210,4.200,4.190,4.230,4.160,3457691,14489970,15:00:00,6.796,9.669,3.3781,1.243,426444.2133,426444.2133,0.34054,,
sh600122,600122,宏图高科,8.120,0.030,0.371,8.110,8.120,8.090,8.080,8.130,8.010,10521729,84949975,15:00:00,15.408,15.652,7.3952,1.098,940304.4042,940304.4042,0.9086,,
sh600123,600123,兰花科创,7.270,0.010,0.138,7.260,7.270,7.260,7.290,7.290,7.170,6126514,44267365,15:00:00,10.626,11.032,8.4243,0.863,830524.8,830524.8,0.53628,,
sh600125,600125,铁龙物流,8.580,0.060,0.704,8.590,8.600,8.520,8.530,8.600,8.420,11741068,99987523,15:00:00,33.913,30.19,4.1309,2.077,1120137.767892,1120137.767892,0.89934,,
sh600126,600126,杭钢股份,6.360,0.040,0.633,6.360,6.370,6.320,6.320,6.380,6.240,4264031,26938323,15:00:00,9.217,7.898,6.5670,0.968,1652224.812816,589563.083916,0.45999,,
sh600127,600127,金健米业,4.070,-0.020,-0.489,4.070,4.090,4.090,4.090,4.120,4.040,2020801,8231860,15:00:00,238.012,224.862,1.1836,3.439,261205.769726,261205.769726,0.31487,,
sh600128,600128,弘业股份,8.360,0.090,1.088,8.350,8.360,8.270,8.330,8.360,8.220,927481,7676691,15:00:00,168.209,-572.603,5.4868,1.524,206297.63,206297.63,0.37585,,
sh600129,600129,太极集团,15.460,0.190,1.244,15.470,15.480,15.270,15.390,15.540,15.120,2756122,42291977,15:00:00,67.217,63.025,5.6942,2.715,860953.090224,659978.124,0.64562,,
sh600130,600130,波导股份,6.200,0.050,0.813,6.170,6.190,6.150,6.100,6.200,6.100,4321100,26628646,15:00:00,-31,-34.714,1.1064,5.604,476160,476160,0.56264,,
sh600131,600131,岷江水电,6.080,0.110,1.843,6.080,6.090,5.970,5.950,6.130,5.930,1693846,10185320,15:00:00,38,26.796,2.3558,2.581,306508.09424,241642.366624,0.42619,,
sh600132,600132,重庆啤酒,29.230,1.130,4.021,29.220,29.240,28.100,27.800,29.500,27.400,6501538,186310866,15:00:00,42.985,39.639,2.5605,11.416,1414647.811754,1414647.811754,1.34337,,
sh600133,600133,东湖高新,9.530,0.000,0.000,0.000,0.000,9.530,0.000,0.000,0.000,0,0,15:00:00,6.62,25.252,5.0604,1.883,691667.883513,512665.315995,0,,
sh600135,600135,乐凯胶片,9.210,-0.030,-0.325,9.200,9.210,9.240,9.230,9.290,9.040,3496386,31973941,15:00:00,57.997,68.323,4.5712,2.015,343525.387935,339243.879054,0.94922,,
sh600136,600136,当代明诚,18.510,1.680,9.982,18.510,0.000,16.830,16.910,18.510,16.910,13477902,238415139,15:00:00,71.192,49.294,5.2650,3.516,901774.226286,637318.431936,3.91446,,
sh600137,600137,浪莎股份,19.340,0.210,1.098,19.310,19.330,19.130,19.100,19.380,18.980,1029229,19739266,15:00:00,81.949,78.395,4.9501,3.907,188018.815192,188018.815192,1.05869,,
sh600138,600138,中青旅,21.730,0.070,0.323,21.720,21.730,21.660,21.590,21.750,21.400,3640322,78609972,15:00:00,27.506,26.94,7.8582,2.765,1572904.32,1572904.32,0.50292,,
sh600139,600139,西部资源,5.460,0.100,1.866,5.440,5.450,5.360,5.340,5.460,5.340,4014800,21693656,15:00:00,-6.03,-6.08,0.5800,9.414,361392.217368,361392.217368,0.60657,,
sh600141,600141,兴发集团,16.350,0.490,3.090,16.340,16.350,15.860,15.900,16.350,15.720,7635386,122739434,15:00:00,31.161,23.593,10.7878,1.516,990783.877605,818678.61591,1.52488,,
sh600143,600143,金发科技,5.790,-0.070,-1.195,5.810,5.820,5.860,5.850,5.930,5.730,10057957,58405551,15:00:00,28.706,25.941,3.7156,1.558,1573018.391094,1482240,0.39289,,
sh600145,600145,*ST新亿,1.870,0.000,0.000,0.000,0.000,1.870,0.000,0.000,0.000,0,0,15:00:00,271.014,301.613,0.4189,4.464,278835.77106,278835.77106,0,,
sh600146,600146,商赢环球,26.480,-0.180,-0.675,26.450,26.480,26.660,26.540,26.560,26.000,2935758,77168125,15:00:00,58.844,58.223,6.4869,4.082,1244480.56,529600,1.46788,,
sh600148,600148,长春一东,19.400,0.000,0.000,0.000,0.000,19.400,0.000,0.000,0.000,0,0,15:00:00,149.231,128.647,2.9016,6.686,274541.913,274541.913,0,,
sh600149,600149,ST坊展,7.900,-0.260,-3.186,7.880,7.890,8.160,8.130,8.160,7.880,5520603,44155933,15:00:00,147.388,151.341,0.5298,14.911,300326.4,300326.4,1.45218,,
sh600150,600150,*ST船舶,13.200,-0.220,-1.639,13.220,13.230,13.420,13.430,13.520,13.030,14808001,195814740,15:00:00,-7.904,-8.437,10.6501,1.239,1819115.22936,1819115.22936,1.07451,,
sh600151,600151,航天机电,5.530,0.030,0.546,5.530,5.550,5.500,5.500,5.590,5.460,6589879,36499208,15:00:00,-25.661,-24.932,3.8976,1.419,793141.514711,767948.737031,0.47454,,
sh600152,600152,维科精华,5.910,0.140,2.426,5.910,5.920,5.770,5.760,5.950,5.680,2320701,13535961,15:00:00,131.92,55.234,3.1066,1.902,260430.501477,173455.0722,0.79071,,
sh600153,600153,建发股份,11.280,0.050,0.445,11.280,11.290,11.230,11.200,11.330,11.150,8107404,91036210,15:00:00,9.641,9.164,8.5275,1.323,3198106.19784,3198106.19784,0.28596,,
sh600155,600155,宝硕股份,8.930,-0.010,-0.112,8.930,8.940,8.940,8.930,8.940,8.820,3954269,35075595,15:00:00,111.625,106.436,8.6118,1.037,1553424.086664,1007520.278349,0.35048,,
sh600156,600156,华升股份,4.300,0.020,0.467,4.290,4.300,4.280,4.260,4.300,4.220,1369200,5841915,15:00:00,-19.972,-21.017,1.5201,2.829,172907.60186,172907.60186,0.3405,,
sh600157,600157,永泰能源,2.280,0.010,0.441,2.280,2.290,2.270,2.270,2.300,2.260,57343957,130614180,15:00:00,47.01,28.148,1.9945,1.143,2833081.334328,2833081.334328,0.46149,,
sh600158,600158,中体产业,11.640,0.000,0.000,0.000,0.000,11.640,0.000,0.000,0.000,0,0,15:00:00,168.94,163.254,1.9192,6.065,982107.974172,765324.636288,0,,
sh600159,600159,大龙地产,3.300,0.040,1.227,3.290,3.300,3.260,3.240,3.310,3.230,5189274,17009969,15:00:00,110,214.286,2.6362,1.252,273901.06656,273901.06656,0.62521,,
sh600160,600160,巨化股份,11.750,-0.040,-0.339,11.740,11.750,11.790,11.770,11.870,11.560,26948367,315331789,15:00:00,26.705,21.054,5.3340,2.203,2481207.823775,2402802.743375,1.31781,,
sh600161,600161,天坛生物,29.280,0.020,0.068,29.260,29.280,29.260,29.010,29.390,28.770,5285010,153929452,15:00:00,16.636,15.89,4.7093,6.217,1962073.085184,1962073.085184,0.78868,,
sh600162,600162,香江控股,3.070,0.020,0.656,3.060,3.070,3.050,3.050,3.070,3.030,6155431,18774873,15:00:00,12.577,14.543,1.5029,2.043,1044006.127168,728928.26826,0.25925,,
sh600163,600163,中闽能源,3.860,0.020,0.521,3.850,3.860,3.840,3.850,3.870,3.820,2275200,8762075,15:00:00,25.065,22.8,1.8002,2.144,385793.57878,385793.57878,0.22764,,
sh600165,600165,新日恒力,16.510,0.000,0.000,0.000,0.000,16.510,0.000,0.000,0.000,0,0,15:00:00,294.821,222.507,1.2604,13.099,1130743.112525,1130743.112525,0,,
sh600166,600166,福田汽车,2.280,0.010,0.441,2.270,2.280,2.270,2.260,2.280,2.260,16362099,37073767,15:00:00,114,-26.267,2.7556,0.827,1520789.93412,1520789.93412,0.2453,,
sh600167,600167,联美控股,20.900,-1.420,-6.362,21.010,21.090,22.320,22.190,22.190,20.090,7115806,150260061,15:00:00,18.059,17.266,8.7482,2.389,1839296.03968,858774.09046,1.73177,,
